ds_anon_user_id,module,meantimeToQuiz,nsessions,ndays,npages,nactivities,timeInModule,endToQuiz,quizGrade,pretestGrade
Stu_81077e6a1cfe2fbc58aa6d4d04f627e9,10,3375.730421,3,3,14,56,2446.9,2148.916667,10,12
Stu_81077e6a1cfe2fbc58aa6d4d04f627e9,11,426.7463768,1,1,3,9,125.45,412.9,10,12
Stu_844bf15809daf0148f19a3e3adb814dd,1,2272.736091,16,8,58,71,8986.983333,7.466666667,9,13
Stu_844bf15809daf0148f19a3e3adb814dd,2,4264.444487,11,7,52,74,7699.883333,11.83333333,10,13
Stu_844bf15809daf0148f19a3e3adb814dd,3,5347.826609,21,8,109,74,10072.4,23.55,7,13
Stu_844bf15809daf0148f19a3e3adb814dd,4,5358.593273,5,5,31,63,6951.466667,10.3,8,13
Stu_844bf15809daf0148f19a3e3adb814dd,5,4379.419916,12,6,58,29,7309.316667,14.3,10,13
Stu_844bf15809daf0148f19a3e3adb814dd,6,4942.626237,12,7,63,80,7912.766667,8.85,10,13
Stu_844bf15809daf0148f19a3e3adb814dd,7,4947.581414,10,7,63,74,8489.683333,11.96666667,9,13
Stu_844bf15809daf0148f19a3e3adb814dd,8,6588.469986,7,4,39,39,1449.366667,2773.483333,7,13
Stu_844bf15809daf0148f19a3e3adb814dd,9,5221.469917,13,8,36,37,5204.85,4634.166667,10,13
Stu_844bf15809daf0148f19a3e3adb814dd,10,6465.329937,9,6,40,56,8701.216667,58.85,9,13
Stu_844bf15809daf0148f19a3e3adb814dd,11,8183.144667,2,2,8,9,8579.383333,126.3,9,13
Stu_844d25218addeba30d3aa4acaf866e76,1,1950.2206,5,3,39,75,985.9333333,1064.888889,10,7
Stu_844d25218addeba30d3aa4acaf866e76,2,3300.623566,7,5,46,74,1435.6125,6907.070833,10,7
Stu_844d25218addeba30d3aa4acaf866e76,3,2966.167073,6,5,65,66,3056.95,5777.366667,10,7
Stu_844d25218addeba30d3aa4acaf866e76,4,1053.115047,4,2,20,61,1708.9,18.05,10,7
Stu_844d25218addeba30d3aa4acaf866e76,5,1999.852827,2,2,24,25,1703.416667,1276.383333,7,7
Stu_844d25218addeba30d3aa4acaf866e76,6,2094.313121,5,3,40,66,5514.016667,7.15,10,7
Stu_844d25218addeba30d3aa4acaf866e76,7,3965.895485,4,3,40,69,790.925,2168.366667,9,7
Stu_844d25218addeba30d3aa4acaf866e76,8,2516.886632,4,4,19,31,7142.333333,1493.666667,7,7
Stu_844d25218addeba30d3aa4acaf866e76,9,17952.96025,4,4,22,36,2274.4,8781.991667,9,7
Stu_844d25218addeba30d3aa4acaf866e76,10,11934.52292,3,2,19,46,16116.96667,69.61666667,10,7
Stu_844d25218addeba30d3aa4acaf866e76,11,4484.007862,1,1,3,8,167.7333333,4388.383333,9,7
Stu_84e51b9ba383dfecaf070bf47d1a023e,1,5770.807756,13,8,38,71,15889.78333,3.75,9,8
Stu_84e51b9ba383dfecaf070bf47d1a023e,2,3498.121811,8,6,21,74,9613.183333,26.01666667,7,8
Stu_84e51b9ba383dfecaf070bf47d1a023e,3,4308.645301,8,7,40,73,10056.3,7.1,9,8
Stu_84e51b9ba383dfecaf070bf47d1a023e,4,4187.363673,7,4,15,62,5879.1,94.51666667,7,8
Stu_84e51b9ba383dfecaf070bf47d1a023e,5,6273.61471,12,8,22,29,12978.88333,10.36666667,8,8
Stu_84e51b9ba383dfecaf070bf47d1a023e,6,1824.189446,4,3,20,80,2840.683333,48.15,9,8
Stu_84e51b9ba383dfecaf070bf47d1a023e,7,6456.06627,6,4,26,34,7554.466667,1029.85,7,8
Stu_84e51b9ba383dfecaf070bf47d1a023e,8,6306.92613,4,4,17,38,7030.7,2767.816667,8,8
Stu_84e51b9ba383dfecaf070bf47d1a023e,9,1962.240702,6,4,19,37,22055.73333,0.833333333,7,8
Stu_84e51b9ba383dfecaf070bf47d1a023e,10,10599.68667,4,4,10,9,11629.15,40.11666667,5,8
Stu_84e51b9ba383dfecaf070bf47d1a023e,11,52.31308017,1,1,3,8,29.36666667,41.66666667,10,8
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,1,2804.28587,1,1,6,18,170.85,2721.8,8,9
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,2,2595.594097,2,2,5,19,2356.466667,320.1333333,9,9
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,3,843.5909341,3,2,26,66,1642.633333,5.6,9,9
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,4,1491.250778,4,3,11,63,2637.783333,143.4333333,10,9
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,5,1509.295915,2,2,13,27,1388.4,1322.083333,10,9
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,6,2995.793707,5,4,19,80,5608.033333,5.133333333,9,9
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,7,2925.746038,6,4,81,73,4505.45,95.26666667,10,9
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,8,2959.594261,3,2,24,38,1541.25,1796.116667,9,9
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,9,2429.447157,3,2,11,37,1857.866667,1388.25,9,9
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,10,1730.896682,3,3,15,44,2667.916667,104.6833333,10,9
Stu_8558fb1c1021c8b2bb7ac469a8d99f33,11,4542.982552,2,2,5,9,1250.383333,4406.5,9,9
Stu_85d21a940b0709d9e752d3b7ec0f00e9,1,5923.545462,9,6,29,76,12750.35,10.45,9,14
Stu_85d21a940b0709d9e752d3b7ec0f00e9,2,582.6599196,3,2,14,73,1364,5.016666667,10,14
Stu_85d21a940b0709d9e752d3b7ec0f00e9,3,2684.510485,6,4,45,73,7365.166667,0.016666667,6,14
Stu_85d21a940b0709d9e752d3b7ec0f00e9,4,6123.385396,2,2,10,63,1220.766667,5872.916667,10,14
Stu_85d21a940b0709d9e752d3b7ec0f00e9,5,3894.523407,8,4,24,16,12924.05,9.933333333,9,14
Stu_85d21a940b0709d9e752d3b7ec0f00e9,6,1126.920707,4,3,20,76,7530.216667,4.916666667,8,14
Stu_85d21a940b0709d9e752d3b7ec0f00e9,7,1272.766321,3,3,32,73,2589.683333,4.15,8,14
Stu_85d21a940b0709d9e752d3b7ec0f00e9,8,1494.52013,4,4,19,39,21545.8,556.2333333,10,14
Stu_85d21a940b0709d9e752d3b7ec0f00e9,9,1018.606077,6,4,14,36,4330.583333,56.76666667,10,14
Stu_85d21a940b0709d9e752d3b7ec0f00e9,10,1594.403769,3,2,13,56,4334.033333,1342.216667,9,14
Stu_85d21a940b0709d9e752d3b7ec0f00e9,11,9644.147748,3,3,9,9,10990.13333,5.85,10,14
Stu_86916ea1110aa32e7cf91dc61ba00954,1,12337.38106,3,3,4,12,12785.25,28.1,6,11
Stu_86916ea1110aa32e7cf91dc61ba00954,2,10346.29952,2,2,3,2,4845.5,5653.633333,7,11
Stu_86916ea1110aa32e7cf91dc61ba00954,3,1802.437449,2,2,33,43,1657.066667,1712.25,7,11
Stu_86916ea1110aa32e7cf91dc61ba00954,4,7665.635323,3,3,28,36,1669.683333,7144.35,7,11
Stu_86916ea1110aa32e7cf91dc61ba00954,5,4136.665401,1,1,12,20,173.1833333,4061.95,8,11
Stu_86916ea1110aa32e7cf91dc61ba00954,6,6541.862633,3,3,19,42,5606.3,1454.833333,7,11
Stu_86916ea1110aa32e7cf91dc61ba00954,7,4469.694316,1,1,29,27,269.4,4264.933333,9,11
Stu_86916ea1110aa32e7cf91dc61ba00954,8,5531.91347,1,1,14,26,236.75,5393.75,9,11
Stu_86916ea1110aa32e7cf91dc61ba00954,9,11615.02006,1,1,9,28,267.1333333,11482.65,9,11
Stu_86916ea1110aa32e7cf91dc61ba00954,10,7082.030183,1,1,11,34,237.5166667,6990.233333,10,11
Stu_86916ea1110aa32e7cf91dc61ba00954,11,11447.40754,2,1,6,7,60.7,11421.05,8,11
Stu_86b4a2799c8b48ee7d512ec9993c3788,1,1146.110345,3,3,22,61,8718.333333,116.4666667,10,11
Stu_86b4a2799c8b48ee7d512ec9993c3788,2,2045.165862,5,4,16,31,5277.116667,11.11666667,10,11
Stu_86b4a2799c8b48ee7d512ec9993c3788,3,6044.507819,13,10,52,74,13074.66667,948.5166667,8,11
Stu_86b4a2799c8b48ee7d512ec9993c3788,4,5331.94496,7,6,34,63,8613.533333,1.25,8,11
Stu_86b4a2799c8b48ee7d512ec9993c3788,5,3445.431544,7,7,18,19,9621.833333,11.11666667,9,11
Stu_86b4a2799c8b48ee7d512ec9993c3788,6,1529.858333,2,2,4,5,4262.116667,1402.9,10,11
Stu_86b4a2799c8b48ee7d512ec9993c3788,7,3388.686806,7,4,22,34,4361.75,1351.316667,10,11
Stu_86b4a2799c8b48ee7d512ec9993c3788,8,4421.826214,3,3,9,16,4367.9,1342.483333,9,11
Stu_86b4a2799c8b48ee7d512ec9993c3788,10,893.5642857,1,1,2,1,64.98333333,882.9666667,10,11
Stu_86b4a2799c8b48ee7d512ec9993c3788,11,1483.765152,2,2,5,9,928.4666667,1360.05,10,11
Stu_87da51464e388f348c0b5b325a0ce4f5,1,5898.162821,1,1,2,4,15.11666667,5893.966667,10,20
Stu_87da51464e388f348c0b5b325a0ce4f5,4,2201.910101,3,3,8,20,5311.85,7.4,10,20
Stu_87da51464e388f348c0b5b325a0ce4f5,5,7.831944444,1,1,12,0,9.533333333,3.183333333,9,20
Stu_87da51464e388f348c0b5b325a0ce4f5,6,5434.419444,1,1,12,0,43.03333333,5414.1,7,20
Stu_87da51464e388f348c0b5b325a0ce4f5,7,11.526,1,1,25,0,14.9,6.433333333,9,20
Stu_87da51464e388f348c0b5b325a0ce4f5,8,18.49780702,1,1,14,4,34.45,7.1,9,20
Stu_87da51464e388f348c0b5b325a0ce4f5,9,73.68148148,1,1,9,6,15.9,67.71666667,8,20
Stu_87da51464e388f348c0b5b325a0ce4f5,10,41.91743056,1,1,10,47,106.4,5.766666667,10,20
Stu_87da51464e388f348c0b5b325a0ce4f5,11,23.33333333,1,1,3,0,7.65,18.3,9,20
Stu_88222569ef5d4bbbb384cb0ac40ba4da,6,9.425,1,1,4,2,13.51666667,5.266666667,8,14
Stu_88222569ef5d4bbbb384cb0ac40ba4da,7,22.70757576,1,1,11,0,33.93333333,2.95,5,14
Stu_88222569ef5d4bbbb384cb0ac40ba4da,8,13.405,1,1,17,3,67.41666667,0.45,9,14
Stu_88222569ef5d4bbbb384cb0ac40ba4da,9,14.15729167,1,1,16,0,33.2,0.05,7,14
Stu_88222569ef5d4bbbb384cb0ac40ba4da,10,6.696666667,1,1,10,0,13.28333333,0.3,10,14
Stu_8855ed6cbf72c8a951535748819cd137,1,1000.996417,4,3,20,79,8733.45,97.88333333,10,20
Stu_8855ed6cbf72c8a951535748819cd137,2,3072.883,2,2,13,71,5273.683333,1885.583333,10,20
Stu_8855ed6cbf72c8a951535748819cd137,3,1254.325942,3,2,29,67,3014,241.9666667,7,20
Stu_8855ed6cbf72c8a951535748819cd137,4,538.4434524,2,2,10,63,1357.783333,74.75,9,20
Stu_8855ed6cbf72c8a951535748819cd137,5,772.0834146,3,2,13,28,4510.116667,30.1,9,20
Stu_8855ed6cbf72c8a951535748819cd137,6,1963.538203,2,2,17,79,2857.6,288.5833333,8,20
Stu_8855ed6cbf72c8a951535748819cd137,7,3850.459352,3,3,25,71,5856.7,3.216666667,9,20
Stu_8855ed6cbf72c8a951535748819cd137,8,1143.696315,4,2,16,36,1809.8,3.716666667,10,20
Stu_8855ed6cbf72c8a951535748819cd137,9,5667.083433,1,1,9,37,115.3333333,5616.1,9,20
Stu_8855ed6cbf72c8a951535748819cd137,11,63.27164179,1,1,3,9,18.9,52.93333333,10,20
Stu_896efd132cf7d5ef2c246684b013c26b,1,5039.242721,2,2,28,78,15878.06667,6.05,10,14
Stu_896efd132cf7d5ef2c246684b013c26b,2,1392.526465,3,3,31,74,12909.18333,2.233333333,9,14
Stu_896efd132cf7d5ef2c246684b013c26b,3,1101.609785,3,3,32,74,2523.716667,6.366666667,8,14
Stu_896efd132cf7d5ef2c246684b013c26b,4,148.5368393,1,1,9,63,278.6333333,1,10,14
Stu_896efd132cf7d5ef2c246684b013c26b,5,1382.364547,3,2,46,29,10350.76667,26.75,10,14
Stu_896efd132cf7d5ef2c246684b013c26b,6,87.18008357,1,1,16,71,318.4666667,0.016666667,9,14
Stu_896efd132cf7d5ef2c246684b013c26b,7,124.8966667,1,1,25,74,233.5333333,32.4,10,14
Stu_896efd132cf7d5ef2c246684b013c26b,8,157.6259709,1,1,15,39,243.5833333,1.35,10,14
Stu_896efd132cf7d5ef2c246684b013c26b,9,2254.317691,2,2,10,37,4312.266667,16.05,10,14
Stu_896efd132cf7d5ef2c246684b013c26b,10,90.29271605,1,1,10,56,170.2,30.75,10,14
Stu_896efd132cf7d5ef2c246684b013c26b,11,87.69086758,1,1,3,9,35.16666667,70.5,10,14
Stu_89b766ff6b1001d1fa362b78259fb968,1,861.063466,5,3,38,78,5007.366667,26.06666667,10,20
Stu_89b766ff6b1001d1fa362b78259fb968,2,960.7188246,4,2,18,74,1593.283333,21.63333333,10,20
Stu_89b766ff6b1001d1fa362b78259fb968,3,2930.761088,4,2,33,73,3082.6,1326.416667,10,20
Stu_89b766ff6b1001d1fa362b78259fb968,4,4423.236996,3,3,22,63,10344.86667,4.133333333,10,20
Stu_89b766ff6b1001d1fa362b78259fb968,5,133.5983897,2,1,15,29,287.95,7.166666667,8,20
Stu_89b766ff6b1001d1fa362b78259fb968,6,3267.970329,3,2,32,78,3462.833333,7.116666667,9,20
Stu_89b766ff6b1001d1fa362b78259fb968,7,703.5970386,4,2,36,73,1217.05,32.53333333,10,20
Stu_89b766ff6b1001d1fa362b78259fb968,8,2271.164678,2,2,28,31,4035.583333,10.2,8,20
Stu_89b766ff6b1001d1fa362b78259fb968,9,502.9832386,3,2,12,37,892.3833333,18.9,10,20
Stu_89b766ff6b1001d1fa362b78259fb968,10,1901.157081,5,4,15,27,13316.65,12.88333333,10,20
Stu_89d0ea986eac3922ea593c079f4ef928,6,10.22807018,1,1,5,18,16.15,1.266666667,9,20
Stu_89d0ea986eac3922ea593c079f4ef928,7,51.82289973,1,1,30,35,60.8,14.4,10,20
Stu_89d0ea986eac3922ea593c079f4ef928,8,1392.727952,2,2,31,34,1504.2,5.833333333,10,20
Stu_89d0ea986eac3922ea593c079f4ef928,9,11.17858586,2,1,10,36,25,0.3,10,20
Stu_89d0ea986eac3922ea593c079f4ef928,10,12.21439394,1,1,9,10,16.9,5.516666667,10,20
Stu_89d0ea986eac3922ea593c079f4ef928,11,4.4,1,1,3,0,0.1,4.35,10,20
Stu_8b0da9e1b7c2c6109a84c36d74a34339,1,5308.254098,5,4,39,18,10287.38333,1.25,10,8
Stu_8b0da9e1b7c2c6109a84c36d74a34339,2,5811.105556,1,1,1,2,1.783333333,5810.55,10,8
Stu_8b0da9e1b7c2c6109a84c36d74a34339,3,809.3204762,3,3,17,5,11418.16667,10.36666667,8,8
Stu_8b0da9e1b7c2c6109a84c36d74a34339,4,273.7140264,2,2,12,20,2952.55,4.816666667,9,8
Stu_8b0da9e1b7c2c6109a84c36d74a34339,5,1535.353333,5,3,18,3,3125.6,5.8,9,8
Stu_8b0da9e1b7c2c6109a84c36d74a34339,6,1858.067448,3,3,20,11,4072.066667,0.116666667,10,8
Stu_8b0da9e1b7c2c6109a84c36d74a34339,7,842.2296875,6,3,32,0,3350.833333,4.133333333,10,8
Stu_8b0da9e1b7c2c6109a84c36d74a34339,8,180.0952381,3,1,14,0,353.85,83.55,9,8
Stu_8b0da9e1b7c2c6109a84c36d74a34339,9,1100.489167,3,2,13,1,1490.333333,2.116666667,9,8
Stu_8b0da9e1b7c2c6109a84c36d74a34339,10,716.8178571,4,2,14,0,1835.933333,1.633333333,10,8
Stu_8b0da9e1b7c2c6109a84c36d74a34339,11,3754.67381,3,3,7,0,5682.866667,4.116666667,10,8
Stu_8b4d57764a11856858a16ca8dfe153e1,1,1097.291834,4,3,22,77,5840.05,4.433333333,9,12
Stu_8b4d57764a11856858a16ca8dfe153e1,2,116.2475535,3,3,17,69,9944.966667,1.516666667,9,12
Stu_8b4d57764a11856858a16ca8dfe153e1,3,1102.643124,5,3,34,74,3295.583333,9,7,12
Stu_8b4d57764a11856858a16ca8dfe153e1,4,1087.476733,4,2,13,63,1728.933333,16.05,8,12
Stu_8b4d57764a11856858a16ca8dfe153e1,5,1140.760417,4,3,18,29,2562.85,23.36666667,10,12
Stu_8b4d57764a11856858a16ca8dfe153e1,6,936.5450043,3,3,23,77,7450.066667,30.76666667,8,12
Stu_8b4d57764a11856858a16ca8dfe153e1,7,1365.949825,1,1,26,74,347.8666667,1204.666667,8,12
Stu_8b4d57764a11856858a16ca8dfe153e1,8,80.28564593,2,2,15,39,3211.1,4.116666667,7,12
Stu_8b4d57764a11856858a16ca8dfe153e1,9,620.9337838,4,4,17,37,4335.833333,2.116666667,9,12
Stu_8b4d57764a11856858a16ca8dfe153e1,10,416.7025414,2,2,14,56,904.2166667,2.366666667,10,12
Stu_8b4d57764a11856858a16ca8dfe153e1,11,289.7082011,1,1,3,9,54.01666667,267.0666667,10,12
Stu_8b7790b3e4f2eb25bd4822ccf3953fe9,1,6617.06153,9,7,51,51,14504.76667,918.75,10,20
Stu_8b7790b3e4f2eb25bd4822ccf3953fe9,2,3063.427179,6,3,30,3,3052.983333,924.35,9,20
Stu_8bc9acb1a0717f94ed9532912bc03e71,1,2058.999626,4,3,34,77,4804.733333,0.316666667,9,8
Stu_8bc9acb1a0717f94ed9532912bc03e71,2,767.6692029,2,2,20,74,3499.25,5.933333333,10,8
Stu_8bc9acb1a0717f94ed9532912bc03e71,3,3215.325838,5,4,34,70,5083.75,1469.766667,7,8
Stu_8bc9acb1a0717f94ed9532912bc03e71,4,788.1918803,2,2,10,63,3490.8,52.43333333,10,8
Stu_8bc9acb1a0717f94ed9532912bc03e71,5,2520.923475,5,4,16,29,9980.016667,1.1,9,8
Stu_8bc9acb1a0717f94ed9532912bc03e71,6,177.01019,4,3,26,71,5889.983333,1.716666667,10,8
Stu_8bc9acb1a0717f94ed9532912bc03e71,7,1773.162856,5,4,30,66,5740.516667,1.433333333,8,8
Stu_8bc9acb1a0717f94ed9532912bc03e71,8,284.1081425,2,2,17,25,2303.116667,3.366666667,10,8
Stu_8bc9acb1a0717f94ed9532912bc03e71,9,153.4739526,2,2,10,36,981.4,18.08333333,9,8
Stu_8bc9acb1a0717f94ed9532912bc03e71,10,1181.990919,5,3,18,56,2335.983333,1.5,10,8
Stu_8bc9acb1a0717f94ed9532912bc03e71,11,9625.647222,3,3,5,9,3476.516667,6846.45,9,8
Stu_8c7d9a955b2e9f1d8a6ddbc447e298ca,1,3268.16156,6,4,26,79,13215.28333,27.51666667,8,12
Stu_8c7d9a955b2e9f1d8a6ddbc447e298ca,2,165.0169505,1,2,18,74,484.9666667,17.88333333,8,12
Stu_8c7d9a955b2e9f1d8a6ddbc447e298ca,3,156.1062934,1,2,28,44,264.55,35.71666667,9,12
Stu_8c7d9a955b2e9f1d8a6ddbc447e298ca,4,2648.550772,2,2,9,24,5228.583333,324.1666667,9,12
Stu_8c7d9a955b2e9f1d8a6ddbc447e298ca,6,6055.181347,2,2,10,21,1274.3,5223.366667,7,12
Stu_8c7d9a955b2e9f1d8a6ddbc447e298ca,7,53.49817073,1,1,6,12,88.03333333,36.58333333,7,12
Stu_8c7d9a955b2e9f1d8a6ddbc447e298ca,10,9908.872222,1,1,3,4,83.61666667,9885.233333,5,12
Stu_8c7d9a955b2e9f1d8a6ddbc447e298ca,11,31.02916667,1,1,2,4,32.38333333,25.23333333,5,12
Stu_8c81e44fa1e537d831968b62a0e833fa,1,2275.341789,4,2,27,60,3528.416667,1.966666667,10,6
Stu_8c81e44fa1e537d831968b62a0e833fa,2,104.5916667,3,1,19,72,317.2333333,3.266666667,9,6
Stu_8c81e44fa1e537d831968b62a0e833fa,3,3585.132051,2,2,72,30,3936.266667,0.466666667,6,6
Stu_8c81e44fa1e537d831968b62a0e833fa,4,64.50555556,1,1,6,0,9.9,62.46666667,9,6
Stu_8c81e44fa1e537d831968b62a0e833fa,5,57.54093702,1,1,17,26,76.93333333,19.76666667,9,6
Stu_8c81e44fa1e537d831968b62a0e833fa,6,498.4221545,5,2,25,78,1482.516667,1.066666667,7,6
Stu_8c81e44fa1e537d831968b62a0e833fa,7,5658.522642,3,2,88,72,5945.633333,1.716666667,9,6
Stu_8c81e44fa1e537d831968b62a0e833fa,8,2682.60083,4,4,39,39,8742.133333,2.766666667,8,6
Stu_8c81e44fa1e537d831968b62a0e833fa,9,10381.58792,3,2,21,37,11141.28333,1.233333333,9,6
Stu_8c81e44fa1e537d831968b62a0e833fa,10,190.681893,2,2,9,13,7260.316667,1.083333333,9,6
Stu_8c81e44fa1e537d831968b62a0e833fa,11,4381.612719,3,2,12,9,318.575,8827.858333,10,6
Stu_8c848c2c3e4948fa9a8e247fc9529e64,1,3803.725302,14,7,59,79,8995.916667,19,9,11
Stu_8c848c2c3e4948fa9a8e247fc9529e64,2,3308.789679,11,7,64,74,7882.85,344.7333333,9,11
Stu_8c848c2c3e4948fa9a8e247fc9529e64,3,4833.645384,17,7,90,74,9217.883333,30.55,8,11
Stu_8c848c2c3e4948fa9a8e247fc9529e64,4,6451.837282,6,4,22,63,9982.7,83.6,9,11
Stu_8c848c2c3e4948fa9a8e247fc9529e64,5,3993.147252,15,8,49,29,11728.08333,14.95,9,11
Stu_8c848c2c3e4948fa9a8e247fc9529e64,6,3454.133774,17,9,70,80,5781.225,903.8916667,10,11
Stu_8c848c2c3e4948fa9a8e247fc9529e64,7,6001.294225,21,14,87,74,8442.316667,10636.8,8,11
Stu_8c848c2c3e4948fa9a8e247fc9529e64,8,2479.25006,9,5,62,39,7450.333333,90.2,7,11
Stu_8c848c2c3e4948fa9a8e247fc9529e64,9,2034.745015,14,6,49,37,10004.51667,65.56666667,8,11
Stu_8c848c2c3e4948fa9a8e247fc9529e64,10,1014.271546,8,3,42,56,3671.6,17.91666667,10,11
Stu_8c848c2c3e4948fa9a8e247fc9529e64,11,1715.779424,2,2,12,9,1805.716667,286.55,10,11
Stu_8c8724a2f0111f9bf9d7b16d87d25d5d,1,1725.601291,4,3,25,71,5650.816667,11.26666667,9,20
Stu_8c8724a2f0111f9bf9d7b16d87d25d5d,2,6404.777253,5,5,22,74,17461.75,3.55,8,20
Stu_8c8724a2f0111f9bf9d7b16d87d25d5d,3,3662.29288,3,3,43,32,4590.8,0.383333333,9,20
Stu_8c8724a2f0111f9bf9d7b16d87d25d5d,4,3094.299949,4,3,13,63,4605.8,0.333333333,9,20
Stu_8c8724a2f0111f9bf9d7b16d87d25d5d,5,749.8509044,5,3,26,29,3088.75,3.45,8,20
Stu_8c8724a2f0111f9bf9d7b16d87d25d5d,6,131.0865854,3,3,19,39,13062.58333,0.716666667,9,20
Stu_8c8724a2f0111f9bf9d7b16d87d25d5d,7,31.56306306,1,1,23,64,190.2166667,0.05,9,20
Stu_8c8724a2f0111f9bf9d7b16d87d25d5d,9,10.33734568,1,1,9,9,18.18333333,3.65,7,20
Stu_8c8724a2f0111f9bf9d7b16d87d25d5d,10,1369.240357,3,3,15,19,2849.4,1.866666667,5,20
Stu_8c8724a2f0111f9bf9d7b16d87d25d5d,11,1422.54594,1,1,3,9,28.56666667,1409.45,10,20
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,1,3135.962705,4,4,21,75,2121.258333,1195.916667,10,9
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,2,3966.037265,6,5,22,74,4557.725,6198.425,8,9
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,3,6190.543821,6,4,33,74,10059.35,10,8,9
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,4,7816.522333,4,4,14,63,4349.95,5001.25,10,9
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,5,7262.491262,6,5,22,29,10805.13333,18.33333333,9,9
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,6,4505.813995,4,4,21,80,6477.65,881.3666667,8,9
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,7,3050.847313,7,6,31,72,6607.416667,194.5333333,9,9
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,8,4506.770079,3,3,16,39,4267.683333,2221.35,7,9
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,9,1376.131053,8,4,25,37,4736.383333,790.1583333,9,9
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,10,13495.47848,7,7,20,55,9375.916667,10770.89167,9,9
Stu_8cba0b978565a0ee67e1dd4dca9b0a17,11,5997.434524,2,2,4,9,8518.3,890.2,10,9
Stu_8d9c21661bbf69ec23015b9ec9987978,1,12988.96667,1,1,1,0,0,12988.96667,7,7
Stu_8d9c21661bbf69ec23015b9ec9987978,2,3623.191489,2,2,17,8,18813.73333,4.75,9,7
Stu_8d9c21661bbf69ec23015b9ec9987978,3,25.89295533,1,1,26,6,40.4,1.5,6,7
Stu_8d9c21661bbf69ec23015b9ec9987978,4,14.8003268,1,1,7,11,19.41666667,1.916666667,5,7
Stu_8d9c21661bbf69ec23015b9ec9987978,5,201.5153333,2,2,11,2,4818.65,4.233333333,6,7
Stu_8d9c21661bbf69ec23015b9ec9987978,6,3420.110753,2,1,42,29,39.90833333,21658.46667,9,7
Stu_8d9c21661bbf69ec23015b9ec9987978,7,20758.58588,2,2,47,2,53.24166667,24457.28333,8,7
Stu_8d9c21661bbf69ec23015b9ec9987978,8,7002.947564,3,3,46,14,5878.508333,30310.84167,5,7
Stu_8d9c21661bbf69ec23015b9ec9987978,9,12445.0183,2,2,23,16,16.56111111,23481.03889,8,7
Stu_8d9c21661bbf69ec23015b9ec9987978,10,24365.06238,3,3,25,2,38.92222222,30403.38333,5,7
Stu_8d9c21661bbf69ec23015b9ec9987978,11,89218.89,1,1,5,0,2.366666667,89217.75,9,7
Stu_8de1d141d88051bc88b7cc535283a59e,1,979.6502116,3,3,41,53,11766.76667,34.01666667,9,8
Stu_8de1d141d88051bc88b7cc535283a59e,3,23.80347222,1,1,14,5,50.43333333,2.2,6,8
Stu_8de1d141d88051bc88b7cc535283a59e,6,7.692857143,1,1,14,4,15.11666667,1.483333333,9,8
Stu_8de1d141d88051bc88b7cc535283a59e,8,24.98460145,1,1,8,14,56.11666667,1.3,9,8
Stu_8de1d141d88051bc88b7cc535283a59e,10,643.2791667,2,2,12,27,58.39166667,15089.75,10,8
Stu_8de1d141d88051bc88b7cc535283a59e,11,16.46830601,1,1,4,7,40.31666667,0.633333333,10,8
Stu_8e48b1b6c323fe317c95300d1d0007c5,2,29251.61111,2,2,3,0,1310.9,28798.03333,2,3
Stu_8ead3996252e8eca04f5e8de4f3c2adb,1,6005.744221,3,1,40,79,91.11666667,5799.35,8,14
Stu_8ead3996252e8eca04f5e8de4f3c2adb,2,6889.73298,6,5,35,74,4433.275,8122.441667,9,14
Stu_8ead3996252e8eca04f5e8de4f3c2adb,3,927.3527027,3,2,49,74,2975.383333,2.666666667,9,14
Stu_8ead3996252e8eca04f5e8de4f3c2adb,4,5768.753915,1,1,9,63,39.96666667,5746.516667,10,14
Stu_8ead3996252e8eca04f5e8de4f3c2adb,5,2825.768341,2,2,11,29,9542.166667,288.55,7,14
Stu_8ead3996252e8eca04f5e8de4f3c2adb,6,8514.748508,4,2,26,80,1959.533333,8365.783333,10,14
Stu_8ead3996252e8eca04f5e8de4f3c2adb,7,7019.458189,3,3,31,74,3860.65,6210.05,8,14
Stu_8ead3996252e8eca04f5e8de4f3c2adb,8,8687.883255,2,1,14,39,303.3666667,8544.216667,10,14
